access,authority,category,category_local,error,full_info,headers,project,publication_date,publication_datetime,publication_lastmodified,publication_time,source,source_file_url,source_filename,source_page_url,source_scraper,title,year
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la communauté de communes Centre Morbihan Communauté (Morbihan)
Avis tacite du 18 juin 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010658
    
        Formulaire PLU n°2023-010658
            
                pdf - 1.7 Mo
            
        
    
    


    
        Annexe auto-évaluation n°2023-010658
            
                pdf - 375.5 ko
            
        
    
    


    
        2023ACB38
            
                pdf - 85.8 ko","{'Content-Length': '1762510', 'Date': 'Tue, 16 Jul 2024 14:25:03 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Mon, 19 Jun 2023 06:03:17 GMT', 'Etag': '""648fefa5-1ae4ce""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Révision allégée du plan local d'urbanisme de Saint-Jean-Brévelay (56),2023-06-19,2023-06-19 06:03:17 UTC,"Mon, 19 Jun 2023 06:03:17 GMT",06:03:17 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10658_formulaire_plu_2023acb38.pdf,10658_formulaire_plu_2023acb38.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Formulaire PLU n°2023-010658,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Pleurtuit (Ille-et-Vilaine)
Avis tacite du 22 juin 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010666
    
        Formulaire PLU n°2023-010666
            
                pdf - 808.8 ko
            
        
    
    


    
        Annexe 3 auto-évaluation n°2023-010666
            
                pdf - 232.2 ko
            
        
    
    


    
        Annexe 2 document graphique n°2023-010666
            
                pdf - 468.4 ko
            
        
    
    


    
        2023ACB39
            
                pdf - 83.7 ko","{'Content-Length': '85693', 'Date': 'Tue, 16 Jul 2024 14:25:04 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 22 Jun 2023 11:03:27 GMT', 'Etag': '""64942a7f-14ebd""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°4 du plan local d'urbanisme de Pleurtuit (35),2023-06-22,2023-06-22 11:03:27 UTC,"Thu, 22 Jun 2023 11:03:27 GMT",11:03:27 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10666_ac_tacite_ms4_pleurtuit_35_2023acb39_mentionsigne.pdf,10666_ac_tacite_ms4_pleurtuit_35_2023acb39_mentionsigne.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Avis conforme 2023ACB39,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Pleurtuit (Ille-et-Vilaine)
Avis tacite du 22 juin 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010666
    
        Formulaire PLU n°2023-010666
            
                pdf - 808.8 ko
            
        
    
    


    
        Annexe 3 auto-évaluation n°2023-010666
            
                pdf - 232.2 ko
            
        
    
    


    
        Annexe 2 document graphique n°2023-010666
            
                pdf - 468.4 ko
            
        
    
    


    
        2023ACB39
            
                pdf - 83.7 ko","{'Content-Length': '479685', 'Date': 'Tue, 16 Jul 2024 14:25:06 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 22 Jun 2023 11:05:03 GMT', 'Etag': '""64942adf-751c5""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°4 du plan local d'urbanisme de Pleurtuit (35),2023-06-22,2023-06-22 11:05:03 UTC,"Thu, 22 Jun 2023 11:05:03 GMT",11:05:03 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10666_annexe_2-document_graphique.pdf,10666_annexe_2-document_graphique.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Annexe 2 document graphique n°2023-010666,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Pleurtuit (Ille-et-Vilaine)
Avis tacite du 22 juin 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010666
    
        Formulaire PLU n°2023-010666
            
                pdf - 808.8 ko
            
        
    
    


    
        Annexe 3 auto-évaluation n°2023-010666
            
                pdf - 232.2 ko
            
        
    
    


    
        Annexe 2 document graphique n°2023-010666
            
                pdf - 468.4 ko
            
        
    
    


    
        2023ACB39
            
                pdf - 83.7 ko","{'Content-Length': '237755', 'Date': 'Tue, 16 Jul 2024 14:25:08 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 22 Jun 2023 11:04:37 GMT', 'Etag': '""64942ac5-3a0bb""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°4 du plan local d'urbanisme de Pleurtuit (35),2023-06-22,2023-06-22 11:04:37 UTC,"Thu, 22 Jun 2023 11:04:37 GMT",11:04:37 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10666_annexe_3-autoevaluation.pdf,10666_annexe_3-autoevaluation.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Annexe 3 auto-évaluation n°2023-010666,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Pleurtuit (Ille-et-Vilaine)
Avis tacite du 22 juin 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010666
    
        Formulaire PLU n°2023-010666
            
                pdf - 808.8 ko
            
        
    
    


    
        Annexe 3 auto-évaluation n°2023-010666
            
                pdf - 232.2 ko
            
        
    
    


    
        Annexe 2 document graphique n°2023-010666
            
                pdf - 468.4 ko
            
        
    
    


    
        2023ACB39
            
                pdf - 83.7 ko","{'Content-Length': '828226', 'Date': 'Tue, 16 Jul 2024 14:25:10 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 22 Jun 2023 11:04:01 GMT', 'Etag': '""64942aa1-ca342""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°4 du plan local d'urbanisme de Pleurtuit (35),2023-06-22,2023-06-22 11:04:01 UTC,"Thu, 22 Jun 2023 11:04:01 GMT",11:04:01 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10666_formulaireplu.pdf,10666_formulaireplu.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Formulaire PLU n°2023-010666,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Saint-Sauveur-des-Landes (Ille-et-Vilaine)
Avis tacite du 26 juin 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010669
    
        Formulaire PLU n°2023-010669
            
                pdf - 297.6 ko
            
        
    
    


    
        Annexe auto-évaluation n°2023-010669
            
                pdf - 1.5 Mo
            
        
    
    


    
        2023ACB40
            
                pdf - 84.6 ko","{'Content-Length': '86633', 'Date': 'Tue, 16 Jul 2024 14:25:12 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Mon, 26 Jun 2023 07:20:04 GMT', 'Etag': '""64993c24-15269""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Mise en compatibilité du plan local d'urbanisme de Saint-Sauveur-des-Landes (35),2023-06-26,2023-06-26 07:20:04 UTC,"Mon, 26 Jun 2023 07:20:04 GMT",07:20:04 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10669_ac_tacite_mecplu_stsauveurdeslandes_35_2023acb40_mentionsigne.pdf,10669_ac_tacite_mecplu_stsauveurdeslandes_35_2023acb40_mentionsigne.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Avis conforme 2023ACB40,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Saint-Sauveur-des-Landes (Ille-et-Vilaine)
Avis tacite du 26 juin 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010669
    
        Formulaire PLU n°2023-010669
            
                pdf - 297.6 ko
            
        
    
    


    
        Annexe auto-évaluation n°2023-010669
            
                pdf - 1.5 Mo
            
        
    
    


    
        2023ACB40
            
                pdf - 84.6 ko","{'Content-Length': '1573227', 'Date': 'Tue, 16 Jul 2024 14:25:14 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Mon, 26 Jun 2023 07:21:22 GMT', 'Etag': '""64993c72-18016b""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}",Mise en compatibilité du plan local d'urbanisme de Saint-Sauveur-des-Landes (35),2023-06-26,2023-06-26 07:21:22 UTC,"Mon, 26 Jun 2023 07:21:22 GMT",07:21:22 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10669_autoevaluation_dp_stsauveurdeslandes_35-2.pdf,10669_autoevaluation_dp_stsauveurdeslandes_35-2.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Annexe auto-évaluation n°2023-010669,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Saint-Sauveur-des-Landes (Ille-et-Vilaine)
Avis tacite du 26 juin 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010669
    
        Formulaire PLU n°2023-010669
            
                pdf - 297.6 ko
            
        
    
    


    
        Annexe auto-évaluation n°2023-010669
            
                pdf - 1.5 Mo
            
        
    
    


    
        2023ACB40
            
                pdf - 84.6 ko","{'Content-Length': '304713', 'Date': 'Tue, 16 Jul 2024 14:25:16 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Mon, 26 Jun 2023 07:23:00 GMT', 'Etag': '""64993cd4-4a649""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}",Mise en compatibilité du plan local d'urbanisme de Saint-Sauveur-des-Landes (35),2023-06-26,2023-06-26 07:23:00 UTC,"Mon, 26 Jun 2023 07:23:00 GMT",07:23:00 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10669_formulaire_plu_stsauveurdeslandes_35.pdf,10669_formulaire_plu_stsauveurdeslandes_35.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Formulaire PLU n°2023-010669,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Concarneau (Finistère)
Avis tacite du 27 juin 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010675
    
        Formulaire PLU n° 2023-010675
            
                pdf - 686.5 ko
            
        
    
    


    
        Annexes 2 et 3 état initial - analyse d'impact - auto-évaluation n° 2023-010675
            
                pdf - 6.2 Mo
            
        
    
    


    
        2023ACB41
            
                pdf - 84.8 ko","{'Content-Length': '86849', 'Date': 'Tue, 16 Jul 2024 14:25:18 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Tue, 27 Jun 2023 09:41:20 GMT', 'Etag': '""649aaec0-15341""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Modification n°3 du plan local d'urbanisme de Concarneau (29),2023-06-27,2023-06-27 09:41:20 UTC,"Tue, 27 Jun 2023 09:41:20 GMT",09:41:20 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10675_ac_tacite_modif3_plu_concarneau_29_2023acb41_mentionsigne.pdf,10675_ac_tacite_modif3_plu_concarneau_29_2023acb41_mentionsigne.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Avis conforme 2023ACB41,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Concarneau (Finistère)
Avis tacite du 27 juin 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010675
    
        Formulaire PLU n° 2023-010675
            
                pdf - 686.5 ko
            
        
    
    


    
        Annexes 2 et 3 état initial - analyse d'impact - auto-évaluation n° 2023-010675
            
                pdf - 6.2 Mo
            
        
    
    


    
        2023ACB41
            
                pdf - 84.8 ko","{'Content-Length': '6530149', 'Date': 'Tue, 16 Jul 2024 14:25:19 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Tue, 27 Jun 2023 09:42:21 GMT', 'Etag': '""649aaefd-63a465""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Modification n°3 du plan local d'urbanisme de Concarneau (29),2023-06-27,2023-06-27 09:42:21 UTC,"Tue, 27 Jun 2023 09:42:21 GMT",09:42:21 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10675_annexes_2_et_3_etatinitial_analyseimpact_autoevaluation.pdf,10675_annexes_2_et_3_etatinitial_analyseimpact_autoevaluation.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Annexes 2 et 3 état initial - analyse d'impact - auto-évaluation n° 2023-010675,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Concarneau (Finistère)
Avis tacite du 27 juin 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010675
    
        Formulaire PLU n° 2023-010675
            
                pdf - 686.5 ko
            
        
    
    


    
        Annexes 2 et 3 état initial - analyse d'impact - auto-évaluation n° 2023-010675
            
                pdf - 6.2 Mo
            
        
    
    


    
        2023ACB41
            
                pdf - 84.8 ko","{'Content-Length': '702982', 'Date': 'Tue, 16 Jul 2024 14:25:21 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Tue, 27 Jun 2023 09:41:44 GMT', 'Etag': '""649aaed8-aba06""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Modification n°3 du plan local d'urbanisme de Concarneau (29),2023-06-27,2023-06-27 09:41:44 UTC,"Tue, 27 Jun 2023 09:41:44 GMT",09:41:44 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10675_formulaire_plu_modif3_plu_concarneau_29.pdf,10675_formulaire_plu_modif3_plu_concarneau_29.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Formulaire PLU n° 2023-010675,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de nom du la commune de Gestel (Morbihan)
Avis conforme : cette évolution ne requiert pas la réalisation d’une évaluation environnementale
Avis du 30 juin 2023 / 2023-010682
    
        2023ACB42
            
                pdf - 119.4 ko","{'Content-Length': '122267', 'Date': 'Tue, 16 Jul 2024 14:25:23 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Fri, 30 Jun 2023 06:14:23 GMT', 'Etag': '""649e72bf-1dd9b""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°1 du plan local d'urbanisme de Gestel (56),2023-06-30,2023-06-30 06:14:23 UTC,"Fri, 30 Jun 2023 06:14:23 GMT",06:14:23 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10682_avis-conforme_ms1_plu_gestel_56_2023acb42_mentionsigne.pdf,10682_avis-conforme_ms1_plu_gestel_56_2023acb42_mentionsigne.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Avis conforme 2023ACB42,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de Vannes Agglomération (Morbihan)
Avis tacite du 3 juillet 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010674
    
        Formulaire SCoT n°2023-10674
            
                pdf - 597 ko
            
        
    
    


    
        Auto-évaluation n°2023-010674
            
                pdf - 10.5 Mo
            
        
    
    


    
        2023ACB43
            
                pdf - 83.7 ko","{'Content-Length': '85712', 'Date': 'Tue, 16 Jul 2024 14:25:25 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Mon, 03 Jul 2023 08:28:48 GMT', 'Etag': '""64a286c0-14ed0""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification n°1 du schéma de cohérence territorial de Vannes Agglomération (56),2023-07-03,2023-07-03 08:28:48 UTC,"Mon, 03 Jul 2023 08:28:48 GMT",08:28:48 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10674_ac_tacite_modif1_scotvannesagglo_56_2023acb43_mentionsigne.pdf,10674_ac_tacite_modif1_scotvannesagglo_56_2023acb43_mentionsigne.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Avis conforme 2023ACB43,2023
